artist,artist_id,album,album_id,album_release_date,disc_number,track_number,duration_ms,explicit,href,track_id,track_name,preview_url,acousticness,danceability,energy,instrumentalness,liveness,loudness,tempo,valence
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Heaven & Hell,0Dj2B19o99FcJii6aPvMTr,1980-04-25,1,7,263493,False,https://api.spotify.com/v1/tracks/71CSYqByFr0Klk3KkzL9Wd,71CSYqByFr0Klk3KkzL9Wd,Walk Away - 2009 Remaster,https://p.scdn.co/mp3-preview/e313bc189a5612758bfc4890f67132b5bcc2d510?cid=7a4790705f9d45efa515017ecdccbb61,0.0283,0.446,0.7,0.00188,0.286,-14.567,120.31,0.725
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Heaven & Hell,0Dj2B19o99FcJii6aPvMTr,1980-04-25,1,8,350280,False,https://api.spotify.com/v1/tracks/1Wmx0aeddVUJeW3tHSGkU5,1Wmx0aeddVUJeW3tHSGkU5,Lonely Is the Word - 2009 Remaster,https://p.scdn.co/mp3-preview/cdece6876a00509cfe22f213a68a975d20bf8d6f?cid=7a4790705f9d45efa515017ecdccbb61,0.00109,0.433,0.49,0.0455,0.0736,-15.515,110.673,0.523
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Master of Reality (2009 Remastered Version),3kBG6q0aXKxzn01wKTwZr5,1971-07-21,1,1,303253,False,https://api.spotify.com/v1/tracks/663YE60YdyYlI5lcHG3Noz,663YE60YdyYlI5lcHG3Noz,Sweet Leaf,https://p.scdn.co/mp3-preview/e634b75b7ad3ac951c3f196c8027e4e7e7f9fc07?cid=7a4790705f9d45efa515017ecdccbb61,0.00163,0.362,0.612,0.0372,0.116,-11.861,148.372,0.664
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Master of Reality (2009 Remastered Version),3kBG6q0aXKxzn01wKTwZr5,1971-07-21,1,2,323640,False,https://api.spotify.com/v1/tracks/1zPLLwCz1XU1ErGYhON6LV,1zPLLwCz1XU1ErGYhON6LV,After Forever,https://p.scdn.co/mp3-preview/22b25d5b657f8641b267488609f330e574b2e6aa?cid=7a4790705f9d45efa515017ecdccbb61,0.000348,0.39,0.69,0.00154,0.126,-12.787,94.888,0.459
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Master of Reality (2009 Remastered Version),3kBG6q0aXKxzn01wKTwZr5,1971-07-21,1,3,27266,False,https://api.spotify.com/v1/tracks/30HS5aI90o2DputyA69iOX,30HS5aI90o2DputyA69iOX,Embryo,,0.953,0.765,0.267,0.0508,0.12,-12.729,39.714,0.94
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Master of Reality (2009 Remastered Version),3kBG6q0aXKxzn01wKTwZr5,1971-07-21,1,4,314720,False,https://api.spotify.com/v1/tracks/3ZuVfQriS93y6ofwbIf7lp,3ZuVfQriS93y6ofwbIf7lp,Children of the Grave,https://p.scdn.co/mp3-preview/393b35840a1a96f08080adb8d6942e9f5c5feeff?cid=7a4790705f9d45efa515017ecdccbb61,0.0706,0.311,0.658,0.104,0.093,-13.529,151.813,0.353
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Master of Reality (2009 Remastered Version),3kBG6q0aXKxzn01wKTwZr5,1971-07-21,1,5,90786,False,https://api.spotify.com/v1/tracks/4VMOFyIl8weDI5BXyti7sn,4VMOFyIl8weDI5BXyti7sn,Orchid,https://p.scdn.co/mp3-preview/00cc6f0816d28175fee9ad53f7bc12a69809badf?cid=7a4790705f9d45efa515017ecdccbb61,0.743,0.231,0.0507,0.883,0.132,-28.278,65.786,0.602
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Master of Reality (2009 Remastered Version),3kBG6q0aXKxzn01wKTwZr5,1971-07-21,1,6,322906,False,https://api.spotify.com/v1/tracks/0GPkkpX2WPccnZZggAtx8Q,0GPkkpX2WPccnZZggAtx8Q,Lord of This World,https://p.scdn.co/mp3-preview/b4d406b284c949b9a313b55adf7b91f04205f42d?cid=7a4790705f9d45efa515017ecdccbb61,0.0289,0.398,0.571,0.000928,0.113,-12.321,134.438,0.649
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Master of Reality (2009 Remastered Version),3kBG6q0aXKxzn01wKTwZr5,1971-07-21,1,7,301640,False,https://api.spotify.com/v1/tracks/0y1eaipbcP50xp6WLgJtuv,0y1eaipbcP50xp6WLgJtuv,Solitude,https://p.scdn.co/mp3-preview/7d9ddffb1c2a329d891b39a7ec28d28e5ec3bce8?cid=7a4790705f9d45efa515017ecdccbb61,0.831,0.307,0.024,0.758,0.12,-28.353,109.732,0.524
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Master of Reality (2009 Remastered Version),3kBG6q0aXKxzn01wKTwZr5,1971-07-21,1,8,372600,False,https://api.spotify.com/v1/tracks/4chUb38ZUuvL1OST3aa063,4chUb38ZUuvL1OST3aa063,Into the Void,https://p.scdn.co/mp3-preview/0710f9eff1e0936c3bf8eba0e1489a7465da84cc?cid=7a4790705f9d45efa515017ecdccbb61,0.011,0.416,0.549,0.0378,0.109,-13.487,76.233,0.535
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Mob Rules,2iaECLD2YLSEOkSfi7BRaC,1981-11-04,1,1,220720,False,https://api.spotify.com/v1/tracks/4eyXNvhjojMP7m9Qb6NwzC,4eyXNvhjojMP7m9Qb6NwzC,Turn Up the Night - 2009 Remaster,https://p.scdn.co/mp3-preview/67d170022abe9cb2c08461626a9f0b8203e362c6?cid=7a4790705f9d45efa515017ecdccbb61,0.0583,0.191,0.858,0.0319,0.404,-11.788,182.463,0.733
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Mob Rules,2iaECLD2YLSEOkSfi7BRaC,1981-11-04,1,2,272413,False,https://api.spotify.com/v1/tracks/10jdpgR3YYmtFE7sNIKahW,10jdpgR3YYmtFE7sNIKahW,Voodoo - 2009 Remaster,https://p.scdn.co/mp3-preview/520fc0778ea982f727fcacfa24028eec792d070a?cid=7a4790705f9d45efa515017ecdccbb61,0.0234,0.511,0.748,0.0795,0.228,-10.822,102.068,0.687
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Mob Rules,2iaECLD2YLSEOkSfi7BRaC,1981-11-04,1,3,467840,False,https://api.spotify.com/v1/tracks/592foC8lTe4bgh9tJyqc0k,592foC8lTe4bgh9tJyqc0k,The Sign of the Southern Cross - 2009 Remaster,https://p.scdn.co/mp3-preview/fe1ec40c05f473adb4d5c5eefea9ff2c1216e843?cid=7a4790705f9d45efa515017ecdccbb61,0.319,0.418,0.508,0.0419,0.0785,-14.888,117.864,0.362
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Mob Rules,2iaECLD2YLSEOkSfi7BRaC,1981-11-04,1,4,171293,False,https://api.spotify.com/v1/tracks/2vVINXLrwP59Fk2mpSfsj9,2vVINXLrwP59Fk2mpSfsj9,E5150 - 2009 Remaster,https://p.scdn.co/mp3-preview/b4895160e2f3d0c2a9fdbecd4e8882e29125ae42?cid=7a4790705f9d45efa515017ecdccbb61,0.803,0.187,0.243,0.959,0.164,-24.281,146.391,0.0947
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Mob Rules,2iaECLD2YLSEOkSfi7BRaC,1981-11-04,1,5,194680,False,https://api.spotify.com/v1/tracks/0c0lvWGTAKBslQKRGzMs8X,0c0lvWGTAKBslQKRGzMs8X,The Mob Rules - 2009 Remaster,https://p.scdn.co/mp3-preview/438004a9a0e852868dd3d40ce18a05dbcd29e4dc?cid=7a4790705f9d45efa515017ecdccbb61,0.00977,0.264,0.86,0.0275,0.233,-11.113,136.752,0.491
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Mob Rules,2iaECLD2YLSEOkSfi7BRaC,1981-11-04,1,6,242906,False,https://api.spotify.com/v1/tracks/0F05iwNYPylP8HtEoUWy4Z,0F05iwNYPylP8HtEoUWy4Z,Country Girl - 2009 Remaster,https://p.scdn.co/mp3-preview/831c6c41b2918410e1f0b5a1f90b2130f88b405e?cid=7a4790705f9d45efa515017ecdccbb61,0.0157,0.462,0.679,2e-05,0.358,-9.657,79.694,0.591
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Mob Rules,2iaECLD2YLSEOkSfi7BRaC,1981-11-04,1,7,225200,False,https://api.spotify.com/v1/tracks/443jRaX3Z2VlJIkrbvDs8W,443jRaX3Z2VlJIkrbvDs8W,Slipping Away - 2009 Remaster,https://p.scdn.co/mp3-preview/2b31ea08579459ef16c4b58dcb0248a4011c54c1?cid=7a4790705f9d45efa515017ecdccbb61,0.172,0.297,0.74,0.000696,0.21,-10.315,162.742,0.71
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Mob Rules,2iaECLD2YLSEOkSfi7BRaC,1981-11-04,1,8,303533,False,https://api.spotify.com/v1/tracks/5pcC9iUkMSzFcmyZtghyZ2,5pcC9iUkMSzFcmyZtghyZ2,Falling Off the Edge of the World - 2009 Remaster,https://p.scdn.co/mp3-preview/6fb9d3f4fd9d68432e9f2157acfc1d2fe798ea26?cid=7a4790705f9d45efa515017ecdccbb61,0.0155,0.251,0.484,0.0777,0.213,-13.567,149.965,0.259
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Mob Rules,2iaECLD2YLSEOkSfi7BRaC,1981-11-04,1,9,327600,False,https://api.spotify.com/v1/tracks/1hozZtesmI1AMgJDQQYoNC,1hozZtesmI1AMgJDQQYoNC,Over and Over - 2009 Remaster,https://p.scdn.co/mp3-preview/b7f6832a55a49f10007bc2a749af3a20ea659b73?cid=7a4790705f9d45efa515017ecdccbb61,0.0964,0.225,0.68,0.0774,0.278,-10.054,138.243,0.417
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Never Say Die! (2009 Remastered Version),35He10lZFJROpQBT16z54R,1978-09-28,1,1,230053,False,https://api.spotify.com/v1/tracks/7If3fpvkXdLNIye2MprOb0,7If3fpvkXdLNIye2MprOb0,Never Say Die,https://p.scdn.co/mp3-preview/3e41d6babea1206b82b4378a005081b78762a3a2?cid=7a4790705f9d45efa515017ecdccbb61,0.00394,0.351,0.705,0.000122,0.0977,-7.976,98.546,0.449
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Never Say Die! (2009 Remastered Version),35He10lZFJROpQBT16z54R,1978-09-28,1,2,387546,False,https://api.spotify.com/v1/tracks/02ciBFQZDznVQsoU7isB5Z,02ciBFQZDznVQsoU7isB5Z,Johnny Blade,https://p.scdn.co/mp3-preview/a61e4bf7f02e8de35a7ad3a0b03cc97829491c95?cid=7a4790705f9d45efa515017ecdccbb61,0.00122,0.22,0.791,0.000282,0.0709,-8.847,147.475,0.526
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Never Say Die! (2009 Remastered Version),35He10lZFJROpQBT16z54R,1978-09-28,1,3,402880,False,https://api.spotify.com/v1/tracks/69jHDkzBpJluYwz85MSlGW,69jHDkzBpJluYwz85MSlGW,Junior's Eyes,https://p.scdn.co/mp3-preview/67bc51694df4450081b91845362b43d008ffbc8d?cid=7a4790705f9d45efa515017ecdccbb61,0.00486,0.477,0.755,0.364,0.126,-10.407,125.249,0.631
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Never Say Die! (2009 Remastered Version),35He10lZFJROpQBT16z54R,1978-09-28,1,4,364586,False,https://api.spotify.com/v1/tracks/0bcTgF3fyssLo2r2wzDzDa,0bcTgF3fyssLo2r2wzDzDa,A Hard Road,https://p.scdn.co/mp3-preview/7b6abe68e9137cff40f48eeb109a0c581b662877?cid=7a4790705f9d45efa515017ecdccbb61,0.00154,0.297,0.798,0.294,0.162,-11.122,127.184,0.414
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Never Say Die! (2009 Remastered Version),35He10lZFJROpQBT16z54R,1978-09-28,1,5,314626,False,https://api.spotify.com/v1/tracks/6LConvgobnlsBorNZxq6gj,6LConvgobnlsBorNZxq6gj,Shock Wave,https://p.scdn.co/mp3-preview/3c28d0783af359c8a08f64970d8bc2532c045892?cid=7a4790705f9d45efa515017ecdccbb61,0.0119,0.382,0.865,1.57e-06,0.132,-8.493,132.259,0.475
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Never Say Die! (2009 Remastered Version),35He10lZFJROpQBT16z54R,1978-09-28,1,6,316666,False,https://api.spotify.com/v1/tracks/5oh4ExcYVzCj6v2Hx1ZFef,5oh4ExcYVzCj6v2Hx1ZFef,Air Dance,https://p.scdn.co/mp3-preview/e87e42ace16d31c0c9987c434cff6761320f2345?cid=7a4790705f9d45efa515017ecdccbb61,0.128,0.35,0.372,0.266,0.0869,-12.201,112.956,0.482
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Never Say Die! (2009 Remastered Version),35He10lZFJROpQBT16z54R,1978-09-28,1,7,323120,False,https://api.spotify.com/v1/tracks/3ALTfcqV8SBSgzYvVOhUqD,3ALTfcqV8SBSgzYvVOhUqD,Over to You,https://p.scdn.co/mp3-preview/accd809df8261dc17bbf70d67824d61094c9bbbd?cid=7a4790705f9d45efa515017ecdccbb61,0.00388,0.429,0.432,4.46e-06,0.0641,-10.103,103.296,0.506
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Never Say Die! (2009 Remastered Version),35He10lZFJROpQBT16z54R,1978-09-28,1,8,154906,False,https://api.spotify.com/v1/tracks/7JluBBvCmu2m4HR1dJy5e9,7JluBBvCmu2m4HR1dJy5e9,Breakout,https://p.scdn.co/mp3-preview/a5eb3f4a1aefdc4e8ec8bc2e317bc9b62685fd98?cid=7a4790705f9d45efa515017ecdccbb61,0.153,0.332,0.51,0.91,0.705,-10.019,115.548,0.34
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Never Say Die! (2009 Remastered Version),35He10lZFJROpQBT16z54R,1978-09-28,1,9,246546,False,https://api.spotify.com/v1/tracks/4S75BXAOUi2hCe2oNcvT5l,4S75BXAOUi2hCe2oNcvT5l,Swinging the Chain,https://p.scdn.co/mp3-preview/14a1ddf8ab6fe0698cd1672fb93c144646807bf8?cid=7a4790705f9d45efa515017ecdccbb61,0.0158,0.126,0.754,0.00467,0.367,-8.615,177.149,0.316
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,1970-09-18,1,1,474400,False,https://api.spotify.com/v1/tracks/0W35nxtHtFlseSojmygEsf,0W35nxtHtFlseSojmygEsf,War Pigs,https://p.scdn.co/mp3-preview/7b0420fab47dfbf060312207b3f67d8bea8f04ba?cid=7a4790705f9d45efa515017ecdccbb61,0.116,0.464,0.612,0.00559,0.171,-12.019,91.499,0.496
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,1970-09-18,1,2,168440,False,https://api.spotify.com/v1/tracks/1jzDzZWeSDBg5fhNc3tczV,1jzDzZWeSDBg5fhNc3tczV,Paranoid,https://p.scdn.co/mp3-preview/c3c74a5d2214f66307037df432d0ba2480e708fe?cid=7a4790705f9d45efa515017ecdccbb61,7.85e-05,0.429,0.631,0.00411,0.175,-11.514,162.734,0.376
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,1970-09-18,1,3,269533,False,https://api.spotify.com/v1/tracks/7wqF3BU0ykeKch6BcNqGiT,7wqF3BU0ykeKch6BcNqGiT,Planet Caravan,https://p.scdn.co/mp3-preview/283911383091073421dc63efd0a6ec13d00980c0?cid=7a4790705f9d45efa515017ecdccbb61,0.926,0.417,0.0889,0.897,0.083,-24.661,88.25,0.411
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,1970-09-18,1,4,354773,False,https://api.spotify.com/v1/tracks/0TI8TP4FitVPoEHPTySx48,0TI8TP4FitVPoEHPTySx48,Iron Man,https://p.scdn.co/mp3-preview/b5afd236ad1f6a6df6ba6994c665f648c4d0fda4?cid=7a4790705f9d45efa515017ecdccbb61,0.00367,0.332,0.769,0.00413,0.0372,-11.503,157.378,0.525
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,1970-09-18,1,5,289799,False,https://api.spotify.com/v1/tracks/39eKdJcCdYYRdKEZRfKJDJ,39eKdJcCdYYRdKEZRfKJDJ,Electric Funeral,https://p.scdn.co/mp3-preview/b5befd8c1a86b2157ba784e385fe7e9824665e75?cid=7a4790705f9d45efa515017ecdccbb61,0.269,0.379,0.467,1.33e-05,0.227,-13.047,125.858,0.374
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,1970-09-18,1,6,428386,False,https://api.spotify.com/v1/tracks/40W1V3aU3g6lEGZVwsxAcO,40W1V3aU3g6lEGZVwsxAcO,Hand of Doom,https://p.scdn.co/mp3-preview/25fb303aa20f6b00376e8e3aefc24707e160c82d?cid=7a4790705f9d45efa515017ecdccbb61,0.0252,0.45,0.534,0.0035,0.111,-13.023,141.473,0.289
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,1970-09-18,1,7,149741,False,https://api.spotify.com/v1/tracks/1uPH6mPMlbB4SqrHmRqnlE,1uPH6mPMlbB4SqrHmRqnlE,Rat Salad,https://p.scdn.co/mp3-preview/4983d7a64b04220585b1a239f2e84ea55551126c?cid=7a4790705f9d45efa515017ecdccbb61,0.0146,0.529,0.6,0.892,0.242,-14.343,130.005,0.466
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,1970-09-18,1,8,373192,False,https://api.spotify.com/v1/tracks/6Kfyg9nl3TWbtrUFEF4yr5,6Kfyg9nl3TWbtrUFEF4yr5,Fairies Wear Boots,https://p.scdn.co/mp3-preview/26d6685d5ba71977adc70aacbaf435dfe665fd2e?cid=7a4790705f9d45efa515017ecdccbb61,0.00114,0.497,0.625,0.0421,0.253,-11.38,136.126,0.727
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Sabbath Bloody Sabbath (2009 Remastered Version),6vKZWeBFGy7phxXP727tOa,1973-12-01,1,1,347626,False,https://api.spotify.com/v1/tracks/2CzKVfVA9U7OKbIpAVPZOk,2CzKVfVA9U7OKbIpAVPZOk,Sabbath Bloody Sabbath,https://p.scdn.co/mp3-preview/e1dc687b01104a628b7b5e09cacbdd784e8e4a92?cid=7a4790705f9d45efa515017ecdccbb61,0.404,0.361,0.631,9.9e-05,0.0685,-9.215,137.757,0.541
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Sabbath Bloody Sabbath (2009 Remastered Version),6vKZWeBFGy7phxXP727tOa,1973-12-01,1,2,375106,False,https://api.spotify.com/v1/tracks/1DCeBMEXMOZr3OEGIbViiV,1DCeBMEXMOZr3OEGIbViiV,A National Acrobat,https://p.scdn.co/mp3-preview/0837da45303bb38eb9e888c35a784b52f0999e19?cid=7a4790705f9d45efa515017ecdccbb61,0.0814,0.397,0.646,0.00443,0.281,-12.388,71.138,0.549
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Sabbath Bloody Sabbath (2009 Remastered Version),6vKZWeBFGy7phxXP727tOa,1973-12-01,1,3,248946,False,https://api.spotify.com/v1/tracks/1jCMQI6yP9AQJIWvMa9raY,1jCMQI6yP9AQJIWvMa9raY,Fluff,https://p.scdn.co/mp3-preview/f52d7161a9f670f5c64fe377363d8ef6c4e8902b?cid=7a4790705f9d45efa515017ecdccbb61,0.647,0.5,0.225,0.938,0.104,-17.634,127.158,0.368
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Sabbath Bloody Sabbath (2009 Remastered Version),6vKZWeBFGy7phxXP727tOa,1973-12-01,1,4,357093,False,https://api.spotify.com/v1/tracks/6ZF80y1S2RBycHkhY1gzcf,6ZF80y1S2RBycHkhY1gzcf,Sabbra Cadabra,https://p.scdn.co/mp3-preview/3679567e0f78328534eb09fdd86a26f14992b4fe?cid=7a4790705f9d45efa515017ecdccbb61,0.0284,0.276,0.622,0.133,0.188,-13.08,81.143,0.784
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Sabbath Bloody Sabbath (2009 Remastered Version),6vKZWeBFGy7phxXP727tOa,1973-12-01,1,5,342440,False,https://api.spotify.com/v1/tracks/0jbY2C4Ci2VTrWNNLW3AbY,0jbY2C4Ci2VTrWNNLW3AbY,Killing Yourself to Live,https://p.scdn.co/mp3-preview/02bd2ee69b19ada121c58fdd6273f18a582ec11d?cid=7a4790705f9d45efa515017ecdccbb61,0.00122,0.333,0.633,0.0468,0.109,-11.473,128.911,0.501
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Sabbath Bloody Sabbath (2009 Remastered Version),6vKZWeBFGy7phxXP727tOa,1973-12-01,1,6,250986,False,https://api.spotify.com/v1/tracks/2Hrn4ixgse4Yj29RXi5NiQ,2Hrn4ixgse4Yj29RXi5NiQ,Who Are You?,https://p.scdn.co/mp3-preview/d468d584771b4426dabaf1325383f60fdd75a345?cid=7a4790705f9d45efa515017ecdccbb61,0.101,0.312,0.253,0.000767,0.144,-13.658,109.122,0.141
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Sabbath Bloody Sabbath (2009 Remastered Version),6vKZWeBFGy7phxXP727tOa,1973-12-01,1,7,300706,False,https://api.spotify.com/v1/tracks/3xmmVjT2x6Nc5XubXTmAjO,3xmmVjT2x6Nc5XubXTmAjO,Looking for Today,https://p.scdn.co/mp3-preview/9eee8a875124e6ff468d6021dc220eaf1d646742?cid=7a4790705f9d45efa515017ecdccbb61,0.155,0.514,0.576,4.35e-06,0.26,-11.991,129.859,0.697
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,Sabbath Bloody Sabbath (2009 Remastered Version),6vKZWeBFGy7phxXP727tOa,1973-12-01,1,8,329306,False,https://api.spotify.com/v1/tracks/5p55U9UmB4HwwP9HX3fvnY,5p55U9UmB4HwwP9HX3fvnY,Spiral Architect,https://p.scdn.co/mp3-preview/225d99a71ce297abfbf11569cd61e3d68d35fff9?cid=7a4790705f9d45efa515017ecdccbb61,0.0158,0.302,0.251,3.17e-05,0.12,-13.671,142.714,0.101
